Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,65.26000213623047,142.98483276367188,150.78720092773438,20.717212677001953,56.14525604248047,117.31574249267578,90.99410247802734,178.27098083496094,24.29608917236328,72.50061798095703,65.28800201416016,143.2954827284775,152.06082519850474,20.825142297550713,56.17753084266651,117.84695011195582,91.13947361924882,180.3680533030958,24.46896908336891,73.09123444128016,63.669498443603516,142.0864486440731,149.59373197674935,20.51214625365101,55.02101022362759,116.62356621695004,89.51616356921262,176.3130499690356,24.2428959705373,72.29025847393008,63.669498443603516,142.72455708382233,150.03014222241688,20.684834223762223,55.124794221314694,116.69601255130368,90.17033678552012,176.96900973600796,24.35593386366723,72.85661004320234,108874000,4127900,2316500,7143470,38586000,5450600,18884200,77551300,20240700,8111000
2018-01-16,65.24299621582031,142.1536102294922,149.2196807861328,20.760385513305664,56.147743225097656,118.20108032226562,90.67105865478516,177.29702758789062,24.33599281311035,72.9941635131836,66.99700164794922,145.4532666241855,151.95398621342645,20.9492648889026,57.05051709977311,119.16690447503804,91.60789630715699,180.6364419213569,24.588661273938207,73.43914749953134,64.61499786376953,140.6927048066162,148.16871900109,20.56071620531459,55.94712722945501,117.53304877730861,89.70192177999262,176.94916592522313,24.24955282893976,72.5249022859488,66.1500015258789,145.1677910073591,151.54428072367207,20.760385513305664,56.62495114176238,117.84694193398765,90.05727484284013,180.3879736381088,24.31604635834597,72.92943654955748,144414000,8530600,2046100,10847695,36462000,8804000,22703300,36183800,30536699,9465300
2018-01-17,64.75,141.47352600097656,149.1217498779297,21.0949649810791,56.56487274169922,118.29766845703125,91.2525405883789,176.51185607910156,24.721641540527344,73.78701782226562,65.69999694824219,142.82529136127425,150.19944399743747,21.154326190286408,56.57579518162347,119.37618425646319,91.50290576701725,178.22131890281156,24.847974413178786,74.21582915595704,64.04399871826172,141.47352600097656,148.19547844823586,20.803553178388064,55.78971668957938,117.09038509981518,89.89574530618607,174.7228815932075,24.449023996925913,73.16403802044316,65.61199951171875,142.1620086567858,150.16382392294435,20.825138810266584,56.42881013072469,118.98984473974666,90.36416411873853,178.16167378219933,24.482270756089882,73.26921466491433,105076000,5571400,1960400,8315262,27830000,10619700,14940300,27992400,25332363,8345500
2018-01-18,64.66600036621094,141.7505340576172,149.5403289794922,20.82513999938965,56.40943908691406,118.24935150146484,91.47059631347656,178.6983642578125,24.59530258178711,73.51800537109375,65.2300033569336,143.37096579103059,150.0301898507814,21.089570498872995,56.63885577232393,118.66787973970908,91.8420989601899,179.8711270910679,24.71498929411335,73.90116740426231,64.20099639892578,141.12922165624352,148.07966157526704,20.59848652247493,55.83788068830661,117.48474134316064,90.6710519809203,175.99502854775145,24.40247621756287,73.10223314151095,64.69750213623047,142.1703366179449,148.70312827886713,21.046397789568022,56.57728018999437,118.25739563409931,91.0667882850984,177.03859820642836,24.71498929411335,73.56691755583562,80538000,4668800,2185900,9881857,27498000,5554800,14572900,23304900,19946528,7699800
2018-01-19,64.72899627685547,143.74127197265625,151.6957550048828,20.490558624267578,56.78335952758789,118.60347747802734,91.26869201660156,180.17922973632812,24.56206512451172,74.24354553222656,65.6500015258789,143.77500641133685,151.6957550048828,20.9384684856667,56.797263569183215,118.836880111294,92.34281668592826,181.2526143975881,24.788135630824765,74.3984423693524,64.64949798583984,142.22296481548165,149.7095925712688,20.45278304162851,56.23712769838544,117.84691153118392,91.09909338460261,179.06609682774675,24.26950109116504,73.56689812976431,65.5999984741211,143.08334101635182,150.10148136696415,20.911487163567045,56.51173441417679,118.68396792045984,92.0197751935235,179.74193835459866,24.728293595237727,73.59950831756751,91570000,5796700,1613900,11867509,30552000,8738800,18785500,26826500,31133684,9364000
2018-01-22,66.3655014038086,144.14610290527344,151.74917602539062,20.533727645874023,57.80928039550781,119.23130798339844,92.33475494384766,184.23423767089844,24.555410385131836,74.91207885742188,66.37249755859375,144.16297655456245,151.7669792667766,20.846726533256025,57.9443503832658,119.23130798339844,92.38320994062242,184.2541193776691,24.648496488359605,74.93653495640153,64.83300018310547,142.11325933852726,150.27069157472116,20.463573618546693,56.699931173434564,118.0884145061813,90.85681592599548,179.30463596268885,24.422426036561838,73.99901177036372,64.8584976196289,143.66531330253443,151.41072417540926,20.625470191916474,56.799248455188064,118.32181722627362,90.98603746622442,179.69224583557346,24.52881244604648,74.08868827979624,82802000,3540900,1401000,13264042,29550000,7010400,12475700,21059500,21380495,8658000
2018-01-23,68.12699890136719,142.91461181640625,150.21726989746094,20.79275131225586,58.405670166015625,114.15261840820312,92.23782348632812,188.1898651123047,24.482267379760742,72.59677124023438,68.24500274658203,145.12459695495352,151.49089488895314,21.01400899349635,58.521869311767695,118.66785672644046,92.5850986160524,188.38863668610645,24.655147295457226,73.54244180441879,66.86699676513672,142.72060985960056,150.0124102884107,20.679424629595744,57.96272603883527,113.98359340671016,91.54327322687955,184.41314454887518,24.29608983160401,72.22991129346084,66.90450286865234,145.08241925891076,151.32166894680813,20.73339012888593,58.1300708422983,118.28152965589157,91.80171010284033,184.9100810660291,24.482267379760742,73.22450024906945,103386000,5036500,1365000,9026637,39138000,17473600,12320800,25678800,18527212,18756300
2018-01-24,67.87550354003906,141.99517822265625,151.05445861816406,20.620067596435547,58.1633415222168,114.3458251953125,93.41695404052734,185.40704345703125,24.555410385131836,71.99352264404297,69.40799713134766,145.4619732913142,151.7936872020204,20.787359812056827,58.94594584957529,115.5450520137764,93.68346883583234,189.49186280469138,24.648496488359605,72.68647854204788,66.9000015258789,141.43003320971894,149.68284807188533,20.57149921453185,57.970173846179485,114.12851077461039,92.60126620513488,185.3772284750652,24.422426036561838,71.4962279552385,68.74099731445312,144.57629327639117,151.15243080004112,20.760375613898482,58.843154444192656,115.49676264942485,92.76278696261684,188.7265762151937,24.595303283617284,72.60494992833438,136150000,8241000,1448700,7695157,37128000,13034400,15904500,24334500,18673191,15141900
2018-01-25,68.89749908447266,142.86402893066406,150.6358184814453,20.87370491027832,58.702125549316406,116.22112274169922,93.44116973876953,186.33131408691406,24.754884719848633,72.01795959472656,68.91699981689453,146.01030284472878,152.657586607422,20.922274741293077,58.84414756935424,116.4303930198296,93.82075024870502,187.46432875073012,24.8280243713181,72.59678274336801,67.88099670410156,137.0354358408463,148.65857203636816,20.641655785371054,58.1906538179645,114.45849961211543,92.94045175683007,185.45671612039058,24.535460418583636,71.74893638817406,68.4000015258789,146.01030284472878,152.30133161868565,20.69022417330321,58.631116433581106,114.53897778891053,93.71576238576121,186.7984356309285,24.58200480531086,72.295143124193,95060000,16937100,1651300,9659359,29984000,7938800,13510000,17377700,18988232,11264400
2018-01-26,70.10250091552734,140.91549682617188,152.7377471923828,20.97084617614746,58.97126770019531,116.9696273803711,93.9419174194336,188.8358917236328,25.93844223022461,71.52066802978516,70.12650299072266,142.5518934014733,153.15635425593396,21.01941457113628,58.97126770019531,117.18694175966614,93.9419174194336,188.8358917236328,25.991635441477925,71.87936769558462,69.04550170898438,138.79831061684192,150.64471187462703,20.74419270414444,58.00145891691538,116.00380343400768,92.84355887951597,185.66543406245643,24.80143032193462,71.11304996701818,69.60050201416016,142.39162589985577,150.9653467830863,20.965450489528042,58.96977879330763,116.30159597818097,93.44119315041674,186.59967721637926,24.80143032193462,71.87936769558462,97146000,9045300,1554500,10535609,42170000,8065600,13883900,17759200,51441419,11503100
2018-01-29,70.88400268554688,137.13661193847656,150.680419921875,20.684833526611328,58.91763687133789,115.6416015625,93.84498596191406,184.84051513671875,25.945087432861328,70.8114242553711,71.56950378417969,139.9201722337641,153.1475284750695,20.889899943050818,59.489691531734586,116.65572708246758,94.77374568555119,187.6829928130984,26.217702268376097,71.52882994749027,70.02200317382812,134.47114145591883,150.30634790861762,20.593092414232927,58.79746352899024,115.5208781820834,93.69961482115676,184.49266865043768,25.778856331603404,70.67283557957977,70.45899963378906,139.667118957679,152.7378363801864,20.889899943050818,58.99311648986224,116.58329305421762,93.69961482115676,187.59354787365183,25.931789800257764,71.48807186507125,114038000,9496800,1487600,6524908,31494000,8013400,11679900,20453200,36779014,11685800
2018-01-30,71.89099884033203,138.1319580078125,150.08364868164062,20.663246154785156,58.46525955200195,114.63556671142578,92.9646987915039,185.97352600097656,25.133886337280273,70.88480377197266,71.9625015258789,138.93329564026504,150.87632781093376,20.84133124677544,58.98964271166472,115.7543276828143,94.1680451721038,187.0270290400326,25.76555863904823,71.28427409341268,69.5999984741211,134.8001258700018,148.57845937026062,20.55531653940952,58.32323753435696,114.63556671142578,92.85971090649265,180.72587734829392,24.834673563826243,70.62392836805277,70.15850067138672,135.23875075237171,149.40675857255385,20.684833232326625,58.482641498195434,115.41627755439549,93.30389610765329,186.47046254130865,25.406503845589064,70.77882527717279,117438000,8694800,1712700,6458874,37338000,8376100,14279100,20858600,48483684,9662900
2018-01-31,72.54450225830078,137.3052978515625,148.22218322753906,20.781965255737305,58.706092834472656,111.22301483154297,93.41695404052734,185.7449188232422,24.6285457611084,70.38749694824219,73.62899780273438,139.8442350391283,151.92729578502417,20.825136514735625,58.90969041381841,114.74828684425492,94.21649842644233,188.66690778253684,25.26021796530817,71.25980573284416,72.50199890136719,136.5545813495365,147.9906187890437,20.56070894566442,58.20355839248685,111.15058076361366,93.00507426046174,184.08515278258324,24.488912620378603,70.17553999511868,72.56500244140625,138.92482065804023,150.894137046642,20.668638536242817,58.78504656639609,114.74828684425492,93.40080442942792,187.2158465730858,25.213673585064907,70.7706589923827,128494000,7014000,1969800,14126131,36022000,13137400,13141400,43275100,35859926,11798100
2018-02-01,69.5,136.84983825683594,149.4958038330078,20.420400619506836,58.67481231689453,112.69586181640625,94.38609313964844,191.90695190429688,24.71579360961914,69.98802185058594,72.99400329589844,138.11509189610496,149.97674948352548,20.889897500809756,58.96580837065409,113.21901293842146,94.4830031254531,194.1232998208945,25.09830880158174,70.51792658913803,69.25700378417969,135.11221244741296,146.2983558145403,20.38262648462462,58.067501215152404,110.26519495603428,93.26350728551874,186.73881485330983,24.568156403791143,69.75160262200859,72.25,136.00633583065658,147.8391921186007,20.792760712637698,58.396731488528694,110.69176735549142,93.4977105256278,187.06679479386418,24.568156403791143,70.23259518215096,182276000,4323600,1721300,6862089,73514000,9393600,13800600,54211300,29697926,8606300
2018-02-02,71.49749755859375,132.84320068359375,146.9218292236328,20.35564613342285,55.576683044433594,110.81249237060547,92.29435729980469,189.1141815185547,24.568159103393555,68.68364715576172,74.9000015258789,135.6351916328706,149.5670508078548,20.587695315212674,56.17753844741779,112.96951136102683,94.42646308858791,193.02011087884307,24.997649939776455,69.79236884185083,70.69999694824219,132.033432697692,146.70806804126,20.312473420743164,55.17793255092181,110.57104556069818,92.14090828508382,188.81601654088905,24.501052256351084,68.65103696266988,73.86949920654297,135.60988758995106,148.43593355889493,20.37183463798015,55.98486707044241,111.89100800637591,94.07918795532892,190.86339280073202,24.561448688508964,69.75160454554643,222514000,7602800,2568700,7758107,117842000,9262500,16477300,26677500,25588907,12846300
2018-02-05,69.5,127.43638610839844,139.8500518798828,19.92392349243164,52.75563430786133,104.9450912475586,87.86864471435547,180.14942932128906,23.266267776489258,66.0830307006836,72.9489974975586,134.0578744067282,147.90153255533707,20.544522719016488,55.36762005040917,110.26518573675939,92.54473707361471,189.4421487008838,24.628554809191044,68.78146619346954,66.03600311279297,120.49436267383454,139.80551660289768,19.875355095729994,52.475071989564306,98.31308471530278,83.97593489056683,179.50341788433315,22.816645708713118,65.30040485707957,70.13099670410156,130.68386369547855,145.2652126770215,20.35564481901961,54.65354339282685,109.92714795495023,91.26063027772818,185.7846878744373,24.480920289691053,68.4716725209598,229900000,11390500,3549600,9817225,83550000,19954100,30097600,33128200,42463657,17462200
2018-02-06,72.14199829101562,131.93223571777344,144.17861938476562,19.68107795715332,53.85009002685547,106.10408782958984,90.54183959960938,184.17462158203125,23.67561912536621,67.15914916992188,72.19950103759766,132.05875595077563,144.5170575965256,19.86995583691328,53.996578761390936,107.03772303202906,90.84065976864032,184.63180988038462,23.809835482325294,67.21621544939852,67.5895004272461,123.83460616412161,134.88912038044379,19.195392599091722,51.147727863410985,103.02149020366774,86.09995114107099,176.6510101072178,22.816640376858988,65.3167200212428,68.072998046875,124.8974276046495,137.11574836160088,19.702663588245112,51.344869739743885,104.6392451208195,86.29377727582585,177.47592659937064,22.924012383147907,65.65096359538944,221336000,13908700,3377400,17627346,76630000,19193500,33114800,37758500,56035067,19955500
2018-02-07,70.83899688720703,130.18617248535156,143.78672790527344,19.508390426635742,52.409027099609375,105.77409362792969,91.1556396484375,179.07603454589844,23.47429656982422,66.71893310546875,73.04949951171875,133.3493068536541,146.20930018914837,20.33945311480636,53.95436839993548,107.39184853677071,92.4316685187169,183.94602147249302,23.923918544613677,67.98255180721621,70.75749969482422,130.13556439479098,143.31468386961663,19.476010536244157,52.369796488951565,105.71776013694566,89.76653884526564,178.8474479962014,23.46758615652532,66.70263111682284,72.44999694824219,131.04654863736133,143.54624828268612,19.68107836511509,53.87690357172494,106.15237664281746,90.08958654673252,183.0217116723547,23.57495816569953,67.09394726167494,143254000,7156500,2378800,11991867,51942000,10550400,21878300,27601900,30955980,11851800
2018-02-08,67.5250015258789,123.14295959472656,136.8574676513672,19.416648864746094,50.04037094116211,101.7015380859375,87.1256332397461,170.5287322998047,22.568340301513672,65.39825439453125,71.6875,130.05967892399292,143.59078859801238,19.88614571956142,52.83211316584392,105.63728085868485,91.34946866725767,180.72586388846412,23.601800524403835,67.02872693004284,67.49700164794922,123.08390822974796,136.81293237299076,19.400458919936543,49.89090059433726,101.50032421763524,87.09332785242482,170.42933893302086,22.5482077142188,65.3411881045787,71.48400115966797,129.77289110480086,143.57297176861005,19.513785647437988,52.63050455543954,105.36363294526255,91.34946866725767,179.90094747311383,23.487718111562646,66.87383004884632,171572000,9101900,3051300,15882697,66792000,11680200,27425800,38478300,45850792,14596100
2018-02-09,66.9800033569336,125.85900115966797,137.9885711669922,19.891542434692383,51.955162048339844,104.25294494628906,88.87008666992188,175.0309600830078,22.92401885986328,65.15369415283203,69.17500305175781,127.27607904060967,139.9658177358658,20.02105766122401,52.22579456653236,105.37169373969641,89.68578075059088,175.816113014992,23.105210858040365,66.05860708993472,63.29650115966797,120.51962932167065,132.35076155035415,19.357287254845414,49.508535579311385,100.96108848783918,85.79307094448272,166.15566704502206,22.27978394191842,64.0694282055273,68.67449951171875,125.43724995165073,138.41609348855124,19.508389555034537,50.942644699709525,102.63518346998887,88.11092547633156,173.68922557845195,22.944152803103307,66.01784900019086,282830000,9528100,3895300,15179174,98360000,15030900,28188000,39887600,49851776,18838800
2018-02-12,69.3115005493164,128.45697021484375,141.80055236816406,20.058837890625,52.3668212890625,104.84851837158203,90.24303436279297,175.32916259765625,23.259553909301758,66.30314636230469,69.69049835205078,129.4354360526662,142.82479558696232,20.145180426747103,52.91354941138,105.69361901372363,91.0425788539955,176.4621773598561,23.400480691393284,66.58032362095811,67.20050048828125,126.73623104386694,138.86140133605042,19.729649034703527,51.916428851689155,102.76393965322717,88.89431675918544,170.78715511175918,22.836776261223278,65.69171935317924,68.2334976196289,128.10270076407866,139.60064330041803,19.9131312532117,52.471597901569,104.63120397077556,89.78269336556549,175.97517406638494,23.11862712721023,65.71617543838312,134778000,5756800,2343100,10403821,56240000,9963900,18043300,32092100,38743670,10769000
2018-02-13,70.72550201416016,129.87408447265625,143.66204833984375,19.972490310668945,52.34596633911133,104.59900665283203,90.80027770996094,172.089111328125,23.44745445251465,66.4417495727539,70.98600006103516,130.91158897192838,143.93814805097418,20.064231410012056,52.69754158754058,105.11411358540579,91.30100190650792,174.89184058870896,23.507850869205175,66.71077900855128,69.17649841308594,127.3688809501299,140.33100779561133,19.65409574924244,51.987439069853544,103.58488105227387,89.48386569470621,172.03942980821463,23.09178366734168,65.96076320550273,69.29650115966797,127.57975658084204,140.74071334746452,19.98868025598426,52.140383528081415,103.99536514054475,89.90382335254235,174.54397895754173,23.19915567439059,66.15641814982875,118358000,5512100,1795900,10386857,31586000,6339000,16358200,21809400,21559570,9278700
2018-02-14,72.55249786376953,133.32398986816406,145.42555236816406,19.937084197998047,53.26760482788086,104.36559295654297,92.90007781982422,178.4201202392578,23.615224838256836,65.77325439453125,72.60299682617188,133.7710451191609,146.85059997433598,20.18766058486737,53.405156331166495,104.63924083120999,93.09390395611376,178.7083367931181,23.715886440502853,66.24609286551483,70.16799926757812,128.49915501700443,142.2904557887425,19.73008821318636,52.13045127850478,103.33537907922866,90.88103759541139,172.148782804322,23.192447188102012,65.4390045796006,70.3125,128.54133271198677,142.46859693220986,19.920743368053447,52.35490114383803,104.18047966263507,90.96179797206354,172.38730266536461,23.28639567842833,66.0830418997834,119184000,5560100,2854000,10743246,41304000,6259700,15186900,28929700,24494749,9412000
2018-02-15,73.08799743652344,134.94351196289062,148.56951904296875,20.42734146118164,54.1942138671875,105.62115478515625,93.28775024414062,178.85739135742188,23.964183807373047,67.18360900878906,73.4469985961914,135.24717334535723,149.11281679863242,20.432789375689133,54.330276457416836,105.66140000531466,93.67540257485489,179.39407610350437,23.977604634018313,67.18360900878906,71.84200286865234,132.83475593765743,145.16723865081482,19.94798033766422,52.99597730623739,104.14826815140027,92.24592459270916,175.7564972918725,23.541403484283645,65.62650509496517,73.34449768066406,134.79168770707,146.95744260459603,20.002452199430994,53.80142283222073,104.71167667138417,93.47349852213458,179.39407610350437,23.736018961619738,66.00966705155044,113054000,4914500,3026200,9532478,37396000,5606400,12130200,20922100,22588379,8910700
2018-02-16,72.43450164794922,131.83102416992188,150.91200256347656,20.579862594604492,54.399803161621094,107.1664810180664,92.61741638183594,176.27333068847656,24.33327865600586,67.33850860595703,73.29000091552734,135.80392733461485,156.09558757789054,20.688809215617635,55.035914979239195,108.2127953909979,93.74000228957034,178.77789510507117,24.601708685741087,67.86841337778334,72.3280029296875,131.66232621323724,144.2944544029926,20.389207464492912,54.203653877538265,105.30726719258719,92.47204523456563,175.21982764646052,23.944053089242768,66.9553465983325,72.86849975585938,135.07008414408068,147.63439775437882,20.4818118010218,54.294526453116944,105.40385818221247,92.51242850499371,177.89334866740677,23.997739095189814,67.02056698681297,89452000,5991600,6626900,13245535,39948000,7970100,13214300,20645300,27659595,10371700
2018-02-20,73.4175033569336,131.21527099609375,146.7526092529297,20.525390625,54.80153274536133,105.3314208984375,92.64163208007812,174.93157958984375,24.16550064086914,66.31130981445312,74.4384994506836,133.4842951981308,151.37509138290523,20.754176779843586,55.43218146354616,107.40794927717104,93.19081121519473,176.8596956177672,24.4876192829641,67.02872165425705,72.32450103759766,130.12715823394677,145.7550706184515,20.41099754757821,54.12668659987314,105.16240814406166,92.04399795591694,174.03709996455683,24.078259894239753,66.09119877617786,72.32450103759766,130.88630547536755,150.5556802791433,20.552625823438262,54.26374181418193,106.94113167750673,92.59317709103352,174.69305977792635,24.172211052425983,67.00426556331077,129984000,5094600,3750400,13868724,33754000,6563500,13461500,21204900,27202370,7087700
2018-02-21,74.14600372314453,130.93687438964844,144.3656768798828,20.187664031982422,55.30604553222656,104.55877685546875,93.029296875,176.81997680664062,23.99773597717285,65.41455841064453,75.17449951171875,133.610775462165,148.54283396742136,20.568974406826694,56.42085787002624,106.58700379358869,94.85450475290811,180.15939121709175,24.55472990287594,66.6944791419005,73.94599914550781,130.77660687377602,144.25880306467866,20.16587528389471,54.99618243195606,104.51853162582165,92.60933306899483,175.3192186354323,23.9776020411862,65.37380032784897,74.25,131.33332154865116,146.77934806524644,20.525396910651267,55.0751399552506,105.27509773115584,92.875847850311,175.6273320526154,24.138662736296787,66.28686099538892,126088000,4179400,2753300,20768948,41486000,6578000,14212500,23200800,25872327,9134500
2018-02-22,74.26699829101562,133.998779296875,146.20933532714844,20.28571128845215,55.114864349365234,104.55877685546875,92.8597183227539,177.89334106445312,23.984317779541016,65.90371704101562,75.12699890136719,134.77479988808983,147.67000306196996,20.43823541157342,55.88753501449216,105.45216691670723,94.03075941034754,179.10586738767222,24.25946094628789,66.26242309877681,73.78800201416016,131.75506003287893,144.96241522798852,20.11684633546903,54.8789919557152,104.21268261784745,92.6820417634505,176.3230198398694,23.89707969821302,65.35751006743274,74.76799774169922,131.93220118354137,145.17617645391178,20.25302817206685,55.575190395688715,104.71170135945584,93.27967605796137,177.60510939000153,24.07155855906527,65.60208351040829,97162000,4723300,1908800,11335591,28010000,5732200,17070400,18464200,23983454,10277700
